Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,2680,,live,,M,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,,68,live,,S,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,4819,8197,live,,T,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,HK,VN,480,,live,,M,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,480,,live,,M,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,40,,live,,S,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,722,,live,,S,F
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,77,1782,live,,T,F
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,3149,,live,,M,F
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,893,,live,,M,W
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,,4225,live,,S,F
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,,1907,live,,S,W
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,536,,live,,T,F
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,117,,live,,T,W
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,PH,PR,10,,live,,M,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,PH,,801,,live,,M,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,PH,,,991,live,,S,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,VN,,840,,live,,M,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,VN,,1200,2820,live,,T,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,VN,LA,,5000,,live,,B,W
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,VN,LA,,985,,live,,T,W
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,XX,FR,CH,,5,live,,S,C
2004,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,ZA,MU,,,30,live,,S,W
2004,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,BR,PT,,2,1,live,,Z,C
2004,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,KR,JP,,16,10,live,,Z,C
2004,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,KZ,UZ,,,1,live,,Z,C
2004,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,TW,JP,,,10,live,,T,F
2004,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,,,2,live,,E,I
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,AZ,RU,,,1,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,BY,LT,BY,,3,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,CN,,8,8,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,CN,,99,live,,M,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,CN,79,2,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,FR,,,9,live,,M,F
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,FR,,6,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,FR,,2,,live,,S,F
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CN,RU,,2,1,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,CN,,100,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,CN,,,112,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,,,68,live,,M,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,,68,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CN,,44,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CN,,20,132,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,UZ,,,1,live,,P,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GR,DE,CN,1,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GR,RU,,,1,live,,P,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,HU,RU,,3,3,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IL,US,CN,,32,live,,M,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,CN,,102,34,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KG,PK,,,1,live,,S,W
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,13,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,,15,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KR,JP,CN,9,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KR,JP,CN,4,13,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,LT,BY,,3,3,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,LT,RU,,1,1,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,MX,US,CN,4,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,CN,,128,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,CN,,,128,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,CN,920,,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,PL,UA,RU,3,,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,PL,UA,XX,,3,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,RU,CN,RU,,2,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,RU,HU,RU,,3,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,RU,PL,RU,,2,live,,Q,F
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,RU,UA,,,7,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,RU,UZ,,,1,live,,Q,U
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,SK,CZ,,,1,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,TJ,UZ,,,1,live,,Q,U
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,TW,VN,,,7,live,,Q,W
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,UA,PL,RU,,3,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,UA,RU,,,5,live,,Q,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,,52,live,,S,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,956,1504,live,,T,C
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,UZ,RU,UZ,1,,live,,Q,U
2004,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,UZ,TJ,UZ,3,,live,,Q,U
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,AZ,RU,,,8,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,BY,LT,BY,,2,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,CN,RU,,8,,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,EE,RU,,2,2,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,FR,RU,,,2,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,FR,XX,RU,2,,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,HU,RU,,1,1,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,KZ,RU,,,4,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,LT,BY,,2,2,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,LT,RU,,3,3,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,MD,UA,XX,,1,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,PL,UA,,1,1,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RO,UA,RO,,2,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RO,UA,XX,2,,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RU,CN,RU,,8,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RU,EE,,,1,live,,Z,I
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RU,HU,RU,,3,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RU,TR,RU,,3,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RU,UA,,,1,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,TR,RU,,,3,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,TR,RU,,3,,live,,T,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,LV,UA,,3,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,PL,UA,,1,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,RU,,,6,live,,Q,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,80,,live,,S,C
2004,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,40,80,live,,T,F
2004,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,CN,SG,,2,4,live,,Z,C
2004,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,EE,RU,,2,2,live,,Q,C
2004,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,RU,HU,RU,,2,live,,Q,C
2004,II,Macaca radiata,Mammalia,Primates,Cercopithecidae,Macaca,UA,CZ,IN,,1,live,,Z,W
2004,II,Macaca radiata,Mammalia,Primates,Cercopithecidae,Macaca,UA,CZ,,,7,live,,Z,C
2004,II,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,ES,MA,XX,3,,live,,,I
2004,II,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,MK,DE,,2,2,live,,Z,C
2004,II,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,,,4,live,,E,I
2004,II,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,,4,,live,,Z,C
2004,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CA,US,,,6,live,,M,C
2004,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,JO,TZ,,,2,live,,T,W
2004,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,RU,HU,RU,,1,live,,Q,C
2004,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,RU,LT,,,1,live,,Q,C
2004,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,RU,UA,,,3,live,,Q,C
2004,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,RU,HU,RU,,2,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,BW,ZA,,,5,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,BZ,SV,,1,,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,CA,US,,1,1,live,,Q,F
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,CN,RU,,,6,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,CR,HN,MX,,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,DO,CU,,,5,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,EE,RU,,9,9,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,GB,QA,TH,,1,live,,B,U
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,GR,RU,,,3,live,,P,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,KR,RU,,,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,KZ,UZ,,,1,live,,Z,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,MX,FR,,8,7,live,,Z,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,MX,FR,,1,1,live,,Z,F
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,MX,MX,,1,,live,,Q,F
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,NI,HN,MX,,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,NI,PA,MX,,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,PA,NI,MX,1,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,RU,EE,RU,,3,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,RU,HU,RU,,3,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,RU,LT,,,2,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,RU,UA,LV,,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,SV,NI,US,,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,UA,RU,,,1,live,,Q,C
2004,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,US,CA,US,1,,live,,P,F
2004,II,Trachypithecus auratus,Mammalia,Primates,Cercopithecidae,Trachypithecus,CZ,NL,,2,6,live,,Z,C
2004,II,Trachypithecus auratus,Mammalia,Primates,Cercopithecidae,Trachypithecus,ZA,GB,,1,,live,,B,C
2004,II,Trachypithecus auratus,Mammalia,Primates,Cercopithecidae,Trachypithecus,ZA,GB,,,1,live,,B,F
2004,II,Trachypithecus francoisi,Mammalia,Primates,Cercopithecidae,Trachypithecus,AU,JP,,2,,live,,E,C
2004,II,Trachypithecus francoisi,Mammalia,Primates,Cercopithecidae,Trachypithecus,AU,JP,,,2,live,,Z,C
2004,II,Trachypithecus obscurus,Mammalia,Primates,Cercopithecidae,Trachypithecus,AU,GB,,1,,live,,E,C
2004,II,Trachypithecus obscurus,Mammalia,Primates,Cercopithecidae,Trachypithecus,AU,GB,,,1,live,,T,C
2004,II,Cephalorhynchus commersonii,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,US,DE,AR,1,,live,,T,W
2004,II,Cephalorhynchus commersonii,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,US,DE,AR,,1,live,,Z,O
2004,II,Grampus griseus,Mammalia,Cetacea,Delphinidae,Grampus,CN,JP,,2,2,live,,Z,W
2004,II,Grampus griseus,Mammalia,Cetacea,Delphinidae,Grampus,TW,JP,,,2,live,,Z,W
2004,II,Lagenorhynchus obliquidens,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,CA,JP,,,2,live,,Z,W
2004,II,Tursiops aduncus,Mammalia,Cetacea,Delphinidae,Tursiops,SA,ID,,,2,live,,Q,C
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,AG,CU,,1,3,live,,T,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,AG,MX,CU,,6,live,,Q,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,AI,AG,CU,,2,live,,T,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,CN,JP,,3,14,live,,Z,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,CO,PA,MX,,3,live,,Q,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,JM,CU,,5,10,live,,T,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,MD,UA,RU,,2,live,,E,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,MX,CU,,4,,live,,T,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,NO,US,,6,,live,,E,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,NO,US,,,1,live,,S,F
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,NO,US,,,4,live,,S,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,PA,VE,MX,3,3,live,,Q,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,PH,JP,,,4,live,,Z,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,TW,JP,,,4,live,,Z,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,US,CA,US,1,,live,,T,W
2004,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,US,NO,US,2,6,live,,Z,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BW,ZA,,,2,live,,Q,C
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,6,4,live,,Z,F
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZA,,2,2,live,,Z,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CZ,ZA,1,,live,,Z,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,CH,ZW,2,,live,,Z,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PA,NI,ZW,,1,live,,Q,C
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZA,,,3,live,,Z,F
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RO,BE,ZW,4,,live,,Q,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,ZW,,1,live,,Z,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,NA,ZA,,1,live,,Z,W
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,NA,,1,,live,,Z,C
2004,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,NA,,3,2,live,,Z,W
2004,II,Equus hemionus,Mammalia,Perissodactyla,Equidae,Equus,FR,CH,,,3,live,,,C
2004,II,Equus kiang,Mammalia,Perissodactyla,Equidae,Equus,FR,CH,,3,,live,,Z,C
2004,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,UA,NA,,6,,live,,H,W
2004,II,Fossa fossana,Mammalia,Carnivora,Eupleridae,Fossa,US,MG,,3,,live,,T,W
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AE,SO,,1,,live,,,I
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AE,ZA,,,2,live,,T,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,BE,ZA,,,2,live,,Z,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CZ,ZA,,7,,live,,T,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,ZA,,2,2,live,,Z,W
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,FR,CA,,,1,live,,P,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,JO,CZ,,,2,live,,T,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,JP,ZA,,1,1,live,,T,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,MX,CZ,,3,,live,,T,F
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,RU,UZ,,,1,live,,Z,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,CA,,2,4,live,,P,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,CA,,2,,live,,T,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,UZ,RU,UZ,1,,live,,Z,C
2004,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ZA,KW,ZA,1,1,live,,N,C
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,AU,US,,,1,live,,P,F
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,CA,US,,,2,live,,T,F
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,DE,CA,,,1,live,,P,C
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,LB,CA,,,1,live,,P,C
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,US,CA,US,,1,live,,T,C
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,US,CA,,,2,live,,B,C
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,US,CA,,1,5,live,,P,C
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,US,CA,,,1,live,,P,F
2004,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,US,CA,,,6,live,,T,C
2004,II,Felis chaus,Mammalia,Carnivora,Felidae,Felis,CS,HU,,,1,live,,Z,C
2004,II,Felis chaus,Mammalia,Carnivora,Felidae,Felis,HR,HU,,,1,live,,Z,C
2004,II,Felis margarita,Mammalia,Carnivora,Felidae,Felis,IL,US,GB,,1,live,,Z,C
2004,II,Felis margarita,Mammalia,Carnivora,Felidae,Felis,IL,US,,1,,live,,Z,C
2004,II,Felis margarita,Mammalia,Carnivora,Felidae,Felis,US,QA,,,8,live,,B,F
2004,II,Felis margarita,Mammalia,Carnivora,Felidae,Felis,US,QA,,3,,live,,T,C
2004,II,Felis margarita,Mammalia,Carnivora,Felidae,Felis,ZA,AE,,2,,live,,Z,F
2004,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,CH,AT,,,1,live,,Z,C
2004,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,DE,CH,,6,,live,,N,F
2004,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,DE,CH,,,5,live,,,C
2004,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,DE,CH,,,10,live,,,F
2004,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,HU,PL,,1,,live,,Z,C
2004,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,US,CZ,,1,,live,,T,C
2004,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,US,CZ,,,1,live,,Z,C
2004,II,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,CH,CZ,,,1,live,,Z,C
2004,II,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,ZA,VE,,,2,live,,Z,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AE,SD,,,8,live,,P,W
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AE,SD,,12,,live,,T,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AE,SD,,,1,live,,T,W
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,AU,ZA,,1,,live,,E,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,BW,ZA,,,4,live,,N,W
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CA,CA,,,1,live,,P,F
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CH,AT,,1,,live,,Z,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CN,JP,ZA,,1,live,,T,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CZ,PL,,,1,live,,Z,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,DE,CA,,,1,live,,P,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,DE,CA,,2,,live,,T,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,EG,CZ,,1,live,,Z,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,EG,JO,1,,live,,T,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,SD,,1,1,live,,T,W
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,US,,8,8,live,,T,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,JP,ZA,,1,,live,,T,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,LY,SD,,,8,live,,T,W
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,MY,SG,,,2,live,,Z,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,TN,FR,,,2,live,,Z,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,CA,,1,2,live,,P,C
2004,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,US,CA,,4,4,live,,T,C
2004,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,CS,CA,,,1,live,,P,W
